player_id,player_name,player_position,player_season,player_age,player_yellow_cards,player_red_cards,player_fouls
580,"John McGinn",Midfielder,2020/2021,26,12,0,43
580,"John McGinn",Midfielder,2021/2022,27,8,0,57
582,"Michael McGovern",Goalkeeper,2019/2020,36,0,0,0
583,"Stuart McKinstry",Midfielder,2021/2022,19,0,0,0
584,"Kenny McLean",Midfielder,2019/2020,28,5,0,24
584,"Kenny McLean",Midfielder,2021/2022,30,3,0,16
585,"Dwight McNeil",Midfielder,2018/2019,19,2,0,15
585,"Dwight McNeil",Midfielder,2019/2020,20,5,0,29
585,"Dwight McNeil",Midfielder,2020/2021,21,1,0,11
585,"Dwight McNeil",Midfielder,2021/2022,22,1,0,16
586,"Scott McTominay",Midfielder,2018/2019,22,1,0,11
586,"Scott McTominay",Midfielder,2019/2020,23,2,0,36
586,"Scott McTominay",Midfielder,2020/2021,24,3,0,47
586,"Scott McTominay",Midfielder,2021/2022,25,9,0,55
587,"Ben Mee",Defender,2018/2019,29,9,0,27
587,"Ben Mee",Defender,2019/2020,30,7,0,25
587,"Ben Mee",Defender,2020/2021,31,3,0,15
587,"Ben Mee",Defender,2021/2022,32,3,0,9
588,"Hannibal Mejbri",Midfielder,2020/2021,18,0,0,0
588,"Hannibal Mejbri",Midfielder,2021/2022,19,2,0,3
589,"Édouard Mendy",Goalkeeper,2020/2021,29,2,0,1
589,"Édouard Mendy",Goalkeeper,2021/2022,30,3,0,1
591,"Illan Meslier",Goalkeeper,2020/2021,21,0,0,1
591,"Illan Meslier",Goalkeeper,2021/2022,22,2,0,0
593,"Luka Milivojevic",Midfielder,2018/2019,28,10,0,60
593,"Luka Milivojevic",Midfielder,2019/2020,29,12,0,50
593,"Luka Milivojevic",Midfielder,2020/2021,30,8,1,38
593,"Luka Milivojevic",Midfielder,2021/2022,31,1,0,15
594,"James Milner",Midfielder,2018/2019,33,5,1,28
594,"James Milner",Midfielder,2019/2020,34,4,0,11
594,"James Milner",Midfielder,2020/2021,35,3,0,19
594,"James Milner",Midfielder,2021/2022,36,2,0,17
595,"Yerry Mina",Defender,2018/2019,24,3,0,13
595,"Yerry Mina",Defender,2019/2020,25,3,0,20
595,"Yerry Mina",Defender,2020/2021,26,2,0,22
595,"Yerry Mina",Defender,2021/2022,27,3,0,5
596,"Takumi Minamino",Midfielder,2019/2020,25,0,0,7
596,"Takumi Minamino",Midfielder,2020/2021,26,1,0,11
596,"Takumi Minamino",Midfielder,2021/2022,27,1,0,4
597,"Tyrone Mings",Defender,2018/2019,26,0,0,0
597,"Tyrone Mings",Defender,2019/2020,27,7,0,20
597,"Tyrone Mings",Defender,2020/2021,28,4,1,21
597,"Tyrone Mings",Defender,2021/2022,29,11,0,27
598,"Tyrick Mitchell",Defender,2019/2020,20,1,0,1
598,"Tyrick Mitchell",Defender,2020/2021,21,1,0,8
598,"Tyrick Mitchell",Defender,2021/2022,22,1,0,16
601,"Jakub Moder",Midfielder,2020/2021,22,0,0,12
601,"Jakub Moder",Midfielder,2021/2022,23,2,0,19
602,"Mohamed Elneny",Midfielder,2018/2019,26,0,0,1
602,"Mohamed Elneny",Midfielder,2020/2021,28,3,0,10
602,"Mohamed Elneny",Midfielder,2021/2022,29,1,0,5
603,"Mohamed Salah",Forward,2018/2019,26,1,0,25
603,"Mohamed Salah",Forward,2019/2020,28,1,0,17
603,"Mohamed Salah",Forward,2020/2021,28,0,0,22
603,"Mohamed Salah",Forward,2021/2022,29,1,0,12
604,"Jayson Molumby",Midfielder,2020/2021,21,0,0,0
609,"Wes Morgan",Defender,2018/2019,35,1,2,18
609,"Wes Morgan",Defender,2019/2020,36,0,0,4
609,"Wes Morgan",Defender,2020/2021,37,0,0,0
611,"Tyler Morton",Midfielder,2021/2022,19,1,0,1
612,"Victor Moses",Midfielder,2018/2019,28,0,0,1
615,"Mason Mount",Midfielder,2019/2020,21,3,0,37
615,"Mason Mount",Midfielder,2020/2021,22,2,0,50
615,"Mason Mount",Midfielder,2021/2022,23,4,0,30
616,"Bali Mumba",Defender,2021/2022,20,0,0,0
617,"Joel Mumbongo",Forward,2020/2021,22,1,0,1
620,"Jacob Murphy",Midfielder,2018/2019,24,0,0,4
620,"Jacob Murphy",Midfielder,2020/2021,26,3,0,23
620,"Jacob Murphy",Midfielder,2021/2022,27,4,0,16
621,"Glenn Murray",Forward,2018/2019,35,5,0,80
621,"Glenn Murray",Forward,2019/2020,36,0,0,15
623,"Yoshinori Muto",Forward,2018/2019,26,1,0,13
623,"Yoshinori Muto",Forward,2019/2020,28,0,0,2
624,"Enock Mwepu",Midfielder,2021/2022,24,2,0,18
625,"Vitaliy Mykolenko",Defender,2021/2022,22,0,0,13
626,"Daniel N'Lundulu",Forward,2020/2021,22,0,0,6
627,"Marvelous Nakamba",Midfielder,2019/2020,26,5,0,26
627,"Marvelous Nakamba",Midfielder,2020/2021,27,3,0,8
627,"Marvelous Nakamba",Midfielder,2021/2022,28,5,0,16
629,"Marc Navarro",Defender,2018/2019,23,0,0,1
630,"Wilfred Ndidi",Midfielder,2018/2019,22,8,0,46
630,"Wilfred Ndidi",Midfielder,2019/2020,23,6,0,56
630,"Wilfred Ndidi",Midfielder,2020/2021,24,6,0,54
630,"Wilfred Ndidi",Midfielder,2021/2022,25,4,0,30
631,"Tanguy Ndombélé",Midfielder,2019/2020,23,3,0,14
631,"Tanguy Ndombélé",Midfielder,2020/2021,24,3,0,26
631,"Tanguy Ndombélé",Midfielder,2021/2022,25,1,0,3
632,"Reiss Nelson",Forward,2019/2020,20,1,0,8
632,"Reiss Nelson",Forward,2020/2021,21,0,0,2
632,"Reiss Nelson",Forward,2021/2022,22,0,0,0
633,"Nélson Semedo",Defender,2020/2021,27,5,0,41
633,"Nélson Semedo",Defender,2021/2022,28,1,0,23
634,"Jeremy Ngakia",Defender,2019/2020,19,0,0,4
634,"Jeremy Ngakia",Defender,2021/2022,21,0,0,10
635,"Saúl Ñíguez",Midfielder,2021/2022,27,1,0,9
636,"Eddie Nketiah",Forward,2018/2019,19,0,0,1
636,"Eddie Nketiah",Forward,2019/2020,21,0,1,16
636,"Eddie Nketiah",Forward,2020/2021,21,0,0,10
636,"Eddie Nketiah",Forward,2021/2022,22,3,0,17
637,"Nicolas Nkoulou",Defender,2021/2022,32,0,0,1
638,"Niels Nkounkou",Defender,2020/2021,20,1,0,1
639,"Mark Noble",Midfielder,2018/2019,32,6,1,23
639,"Mark Noble",Midfielder,2019/2020,33,5,0,28
639,"Mark Noble",Midfielder,2020/2021,34,1,0,9
639,"Mark Noble",Midfielder,2021/2022,35,0,0,3
640,"Mathias Normann",Midfielder,2021/2022,25,6,0,37
641,"Will Norris",Goalkeeper,2020/2021,27,0,0,0
641,"Will Norris",Goalkeeper,2018/2019,25,0,0,0
642,"Nuno Tavares",Defender,2021/2022,22,2,0,23
643,"Ørjan Nyland",Goalkeeper,2019/2020,29,0,0,0
644,"Christian Nørgaard",Midfielder,2021/2022,28,8,0,56
647,"Michael Obafemi",Forward,2018/2019,18,1,0,2
647,"Michael Obafemi",Forward,2019/2020,20,1,0,11
647,"Michael Obafemi",Forward,2020/2021,20,0,0,1
651,"Angelo Ogbonna",Defender,2018/2019,30,2,0,15
651,"Angelo Ogbonna",Defender,2019/2020,32,4,0,22
651,"Angelo Ogbonna",Defender,2020/2021,33,5,0,28
651,"Angelo Ogbonna",Defender,2021/2022,33,1,0,5
660,"Michael Olise",Midfielder,2021/2022,20,4,0,16
661,"Robin Olsen",Goalkeeper,2021/2022,32,0,0,0
661,"Robin Olsen",Goalkeeper,2020/2021,31,1,0,0
663,"Andrew Omobamidele",Defender,2021/2022,19,1,0,3
667,"Tyler Onyango",Midfielder,2021/2022,19,0,0,0
668,"Frank Onyeka",Midfielder,2021/2022,24,4,0,33
669,"Divock Origi",Forward,2018/2019,24,0,0,2
669,"Divock Origi",Forward,2019/2020,25,1,0,12
669,"Divock Origi",Forward,2020/2021,26,0,0,0
669,"Divock Origi",Forward,2021/2022,27,0,0,2
671,"Owen Otasowie",Midfielder,2020/2021,20,1,0,3
674,"Alex Oxlade-Chamberlain",Midfielder,2018/2019,25,0,0,0
674,"Alex Oxlade-Chamberlain",Midfielder,2019/2020,26,1,0,17
674,"Alex Oxlade-Chamberlain",Midfielder,2020/2021,27,0,0,3
674,"Alex Oxlade-Chamberlain",Midfielder,2021/2022,28,0,0,10
676,"Pablo Hernández",Midfielder,2020/2021,36,1,0,1
677,"Cole Palmer",Midfielder,2021/2022,20,0,0,1
680,"Troy Parrott",Forward,2019/2020,18,0,0,0
681,"Thomas Partey",Midfielder,2020/2021,27,5,0,18
681,"Thomas Partey",Midfielder,2021/2022,28,5,0,33
685,"Bailey Peacock-Farrell",Goalkeeper,2020/2021,24,0,0,0
687,"Pedro Neto",Forward,2019/2020,20,3,0,14
687,"Pedro Neto",Forward,2020/2021,21,4,0,24
687,"Pedro Neto",Forward,2021/2022,22,3,0,2
690,"Nicolas Pépé",Forward,2019/2020,25,4,0,14
690,"Nicolas Pépé",Forward,2020/2021,25,1,1,11
690,"Nicolas Pépé",Forward,2021/2022,26,0,0,8
691,"Ayoze Pérez",Forward,2018/2019,25,2,0,46
691,"Ayoze Pérez",Forward,2019/2020,26,0,0,30
691,"Ayoze Pérez",Forward,2020/2021,27,2,0,31
691,"Ayoze Pérez",Forward,2021/2022,28,0,1,6
693,"Sonny Perkins",Forward,2021/2022,18,0,0,0
694,"Romain Perraud",Defender,2021/2022,24,3,0,31
696,"Philippe Coutinho",Midfielder,2021/2022,29,0,0,8
697,"Kalvin Phillips",Midfielder,2020/2021,25,10,0,46
697,"Kalvin Phillips",Midfielder,2021/2022,26,4,0,33
698,"Jaden Philogene-Bidace",Midfielder,2020/2021,19,0,0,0
698,"Jaden Philogene-Bidace",Midfielder,2021/2022,20,0,0,0
699,"Jordan Pickford",Goalkeeper,2018/2019,25,1,0,1
699,"Jordan Pickford",Goalkeeper,2020/2021,27,1,0,1
699,"Jordan Pickford",Goalkeeper,2021/2022,28,2,0,0
699,"Jordan Pickford",Goalkeeper,2019/2020,26,2,0,1
700,"Erik Pieters",Defender,2019/2020,31,2,0,21
700,"Erik Pieters",Defender,2020/2021,32,1,0,26
700,"Erik Pieters",Defender,2021/2022,33,1,0,14
701,"Ethan Pinnock",Defender,2021/2022,28,1,0,9
702,"Przemyslaw Placheta",Midfielder,2021/2022,24,1,0,1
705,"Paul Pogba",Midfielder,2018/2019,26,6,0,54
705,"Paul Pogba",Midfielder,2019/2020,27,1,0,26
705,"Paul Pogba",Midfielder,2020/2021,28,3,0,41
705,"Paul Pogba",Midfielder,2021/2022,29,7,1,39
707,"Nick Pope",Goalkeeper,2020/2021,29,1,0,2
707,"Nick Pope",Goalkeeper,2021/2022,30,1,0,0
707,"Nick Pope",Goalkeeper,2019/2020,28,1,0,0
710,"Ian Poveda-Ocampo",Forward,2020/2021,21,0,0,5
712,"Dennis Praet",Midfielder,2019/2020,26,2,0,18
712,"Dennis Praet",Midfielder,2020/2021,27,0,0,12
714,"Isaac Price",Midfielder,2021/2022,18,0,0,0
715,"Davy Pröpper",Midfielder,2018/2019,27,2,0,33
715,"Davy Pröpper",Midfielder,2019/2020,28,4,0,31
715,"Davy Pröpper",Midfielder,2020/2021,29,0,0,1
716,"Teemu Pukki",Forward,2019/2020,30,3,0,23
716,"Teemu Pukki",Forward,2021/2022,32,4,0,31
717,"Christian Pulisic",Midfielder,2019/2020,21,0,0,14
717,"Christian Pulisic",Midfielder,2020/2021,22,2,0,13
717,"Christian Pulisic",Midfielder,2021/2022,23,2,0,15
718,"Ignacio Pussetto",Forward,2019/2020,24,1,0,3
725,"Kayne Ramsay",Defender,2018/2019,18,0,0,0
725,"Kayne Ramsay",Defender,2020/2021,20,1,0,1
726,"Aaron Ramsdale",Goalkeeper,2020/2021,23,1,0,1
726,"Aaron Ramsdale",Goalkeeper,2021/2022,24,1,0,0
726,"Aaron Ramsdale",Goalkeeper,2019/2020,22,0,0,0
727,"Jacob Ramsey",Midfielder,2020/2021,19,0,0,13
727,"Jacob Ramsey",Midfielder,2021/2022,20,6,0,32
728,"Darren Randolph",Goalkeeper,2020/2021,34,0,0,0
728,"Darren Randolph",Goalkeeper,2019/2020,33,0,0,0
729,Raphinha,Forward,2020/2021,24,3,0,13
729,Raphinha,Forward,2021/2022,25,7,0,40
730,"Marcus Rashford",Forward,2018/2019,21,3,1,26
730,"Marcus Rashford",Forward,2019/2020,22,3,0,21
730,"Marcus Rashford",Forward,2020/2021,23,4,0,25
730,"Marcus Rashford",Forward,2021/2022,24,2,0,13
731,"Milot Rashica",Midfielder,2021/2022,25,0,0,23
732,"David Raya",Goalkeeper,2021/2022,26,1,0,1
733,"Nathan Redmond",Midfielder,2018/2019,25,3,0,29
733,"Nathan Redmond",Midfielder,2019/2020,26,2,0,23
733,"Nathan Redmond",Midfielder,2020/2021,27,1,0,31
733,"Nathan Redmond",Midfielder,2021/2022,28,0,0,16
734,"Sergio Reguilón",Defender,2020/2021,24,5,0,26
734,"Sergio Reguilón",Defender,2021/2022,25,4,0,22
737,"Ricardo Pereira",Defender,2018/2019,25,7,0,41
737,"Ricardo Pereira",Defender,2019/2020,26,1,0,45
737,"Ricardo Pereira",Defender,2020/2021,27,3,0,18
737,"Ricardo Pereira",Defender,2021/2022,28,3,0,6
738,"Declan Rice",Midfielder,2018/2019,20,4,0,17
738,"Declan Rice",Midfielder,2019/2020,21,6,0,41
738,"Declan Rice",Midfielder,2020/2021,22,2,0,21
738,"Declan Rice",Midfielder,2021/2022,23,8,0,28
739,"Taylor Richards",Midfielder,2021/2022,21,0,0,1
740,"Lewis Richardson",Forward,2020/2021,18,0,0,0
741,Richarlison,Forward,2018/2019,22,5,1,32
741,Richarlison,Forward,2019/2020,23,8,0,43
741,Richarlison,Forward,2020/2021,24,4,1,33
741,Richarlison,Forward,2021/2022,25,9,0,36
742,"Jairo Riedewald",Defender,2019/2020,23,0,0,3
742,"Jairo Riedewald",Defender,2020/2021,24,4,0,21
742,"Jairo Riedewald",Defender,2021/2022,25,0,0,1
743,"Matt Ritchie",Midfielder,2018/2019,29,9,0,55
743,"Matt Ritchie",Midfielder,2019/2020,30,4,0,26
743,"Matt Ritchie",Midfielder,2020/2021,31,2,0,12
743,"Matt Ritchie",Midfielder,2021/2022,32,5,0,13
744,"Robbie Brady",Midfielder,2018/2019,27,3,1,12
744,"Robbie Brady",Midfielder,2019/2020,28,1,0,8
744,"Robbie Brady",Midfielder,2020/2021,29,3,0,21
745,"Roberto Firmino",Forward,2018/2019,27,0,0,38
745,"Roberto Firmino",Forward,2019/2020,28,0,0,29
745,"Roberto Firmino",Forward,2020/2021,29,2,0,22
745,"Roberto Firmino",Forward,2021/2022,30,3,0,7
747,"Andrew Robertson",Defender,2018/2019,25,4,0,18
747,"Andrew Robertson",Defender,2019/2020,26,2,0,18
747,"Andrew Robertson",Defender,2020/2021,27,2,0,23
747,"Andrew Robertson",Defender,2021/2022,28,5,1,19
748,"Joe Rodon",Defender,2020/2021,23,0,0,2
748,"Joe Rodon",Defender,2021/2022,24,0,0,0
749,Rodri,Midfielder,2019/2020,24,8,0,43
749,Rodri,Midfielder,2020/2021,24,6,0,44
749,Rodri,Midfielder,2021/2022,25,5,0,43
750,Rodrigo,Forward,2020/2021,30,3,0,19
750,Rodrigo,Forward,2021/2022,31,9,0,21
751,"Jay Rodríguez",Forward,2019/2020,31,1,0,26
751,"Jay Rodríguez",Forward,2020/2021,32,3,0,31
751,"Jay Rodríguez",Forward,2021/2022,33,3,0,31
752,"Mads Roerslev",Defender,2021/2022,22,1,0,18
755,"Oriol Romeu",Midfielder,2018/2019,27,11,0,46
755,"Oriol Romeu",Midfielder,2019/2020,28,5,0,39
755,"Oriol Romeu",Midfielder,2020/2021,29,6,0,30
755,"Oriol Romeu",Midfielder,2021/2022,30,9,0,46
757,"Salomón Rondón",Forward,2018/2019,29,1,0,22
757,"Salomón Rondón",Forward,2021/2022,32,3,1,12
758,"Danny Rose",Defender,2018/2019,28,5,0,26
758,"Danny Rose",Defender,2019/2020,30,7,0,25
758,"Danny Rose",Defender,2021/2022,31,4,0,10
760,"Rúben Dias",Defender,2020/2021,24,4,0,21
760,"Rúben Dias",Defender,2021/2022,25,5,0,27
761,"Rúben Neves",Midfielder,2018/2019,22,8,0,37
761,"Rúben Neves",Midfielder,2019/2020,23,9,0,29
761,"Rúben Neves",Midfielder,2020/2021,24,8,0,46
761,"Rúben Neves",Midfielder,2021/2022,25,9,0,25
762,"Rúben Vinagre",Defender,2018/2019,20,1,0,12
762,"Rúben Vinagre",Defender,2019/2020,21,1,0,7
762,"Rúben Vinagre",Defender,2020/2021,22,0,0,2
763,"John Ruddy",Goalkeeper,2018/2019,32,0,0,0
763,"John Ruddy",Goalkeeper,2020/2021,34,0,0,0
763,"John Ruddy",Goalkeeper,2021/2022,35,0,0,0
764,"Antonio Rüdiger",Defender,2018/2019,26,7,0,28
764,"Antonio Rüdiger",Defender,2019/2020,27,3,0,19
764,"Antonio Rüdiger",Defender,2020/2021,28,0,0,16
764,"Antonio Rüdiger",Defender,2021/2022,29,9,0,35
765,"Rui Patrício",Goalkeeper,2018/2019,31,0,0,0
765,"Rui Patrício",Goalkeeper,2019/2020,32,0,0,0
765,"Rui Patrício",Goalkeeper,2020/2021,33,1,0,0
766,"Rúnar Rúnarsson",Goalkeeper,2020/2021,26,0,0,0
767,"Lukas Rupp",Midfielder,2019/2020,29,1,0,10
767,"Lukas Rupp",Midfielder,2021/2022,31,0,0,7
768,"Mathew Ryan",Goalkeeper,2018/2019,27,2,0,1
768,"Mathew Ryan",Goalkeeper,2019/2020,28,0,0,0
768,"Mathew Ryan",Goalkeeper,2020/2021,29,1,0,1
769,"Allan Saint-Maximin",Forward,2019/2020,23,0,0,18
769,"Allan Saint-Maximin",Forward,2020/2021,24,0,0,10
769,"Allan Saint-Maximin",Forward,2021/2022,25,6,0,22
770,"Romain Saïss",Defender,2018/2019,29,7,0,27
770,"Romain Saïss",Defender,2019/2020,30,10,1,43
770,"Romain Saïss",Defender,2020/2021,31,2,0,29
770,"Romain Saïss",Defender,2021/2022,32,6,0,30
772,"Bukayo Saka",Midfielder,2018/2019,17,0,0,0
772,"Bukayo Saka",Midfielder,2019/2020,18,6,0,22
772,"Bukayo Saka",Midfielder,2020/2021,19,1,0,28
772,"Bukayo Saka",Midfielder,2021/2022,20,6,0,39
773,"Mamadou Sakho",Defender,2018/2019,29,2,0,5
773,"Mamadou Sakho",Defender,2019/2020,30,1,1,3
773,"Mamadou Sakho",Defender,2020/2021,31,0,0,2
775,"Mohammed Salisu",Defender,2020/2021,22,1,0,10
775,"Mohammed Salisu",Defender,2021/2022,23,8,1,38
776,"Sam Byram",Defender,2019/2020,26,4,0,16
776,"Sam Byram",Defender,2021/2022,28,3,0,12
777,"Mbwana Samatta",Forward,2019/2020,27,1,0,9
778,"Albert Sambi Lokonga",Midfielder,2021/2022,22,5,0,12
779,Samir,Defender,2021/2022,27,4,0,17
780,"Robert Sánchez",Goalkeeper,2021/2022,24,4,1,1
780,"Robert Sánchez",Goalkeeper,2020/2021,23,2,0,2
781,"Jadon Sancho",Forward,2021/2022,22,0,0,4
784,"Morgan Sanson",Midfielder,2020/2021,26,3,0,6
784,"Morgan Sanson",Midfielder,2021/2022,27,0,0,3
785,"Joshua Sargent",Forward,2021/2022,22,1,0,9
787,"Jeremy Sarmiento",Forward,2021/2022,19,0,0,0
788,"Malang Sarr",Defender,2021/2022,23,2,0,8
790,"Dane Scarlett",Forward,2020/2021,17,0,0,0
790,"Dane Scarlett",Forward,2021/2022,18,0,0,0
791,"Fabian Schär",Defender,2018/2019,27,12,0,28
791,"Fabian Schär",Defender,2019/2020,28,5,0,29
791,"Fabian Schär",Defender,2020/2021,29,4,1,22
791,"Fabian Schär",Defender,2021/2022,30,4,0,24
793,"Jeffrey Schlupp",Midfielder,2018/2019,26,1,0,25
793,"Jeffrey Schlupp",Midfielder,2019/2020,27,2,0,17
793,"Jeffrey Schlupp",Midfielder,2020/2021,28,3,0,25
793,"Jeffrey Schlupp",Midfielder,2021/2022,29,1,0,26
794,"Kasper Schmeichel",Goalkeeper,2018/2019,32,3,0,0
794,"Kasper Schmeichel",Goalkeeper,2021/2022,35,2,0,0
794,"Kasper Schmeichel",Goalkeeper,2019/2020,33,2,0,0
794,"Kasper Schmeichel",Goalkeeper,2020/2021,34,0,0,0
795,"Sean Longstaff",Midfielder,2018/2019,21,2,0,7
795,"Sean Longstaff",Midfielder,2019/2020,22,2,1,17
795,"Sean Longstaff",Midfielder,2020/2021,23,2,0,22
795,"Sean Longstaff",Midfielder,2021/2022,24,1,0,14
796,"Ken Sema",Midfielder,2018/2019,25,1,0,13
796,"Ken Sema",Midfielder,2021/2022,28,1,0,15
797,"Ryan Sessegnon",Midfielder,2018/2019,18,0,0,20
797,"Ryan Sessegnon",Midfielder,2019/2020,20,0,0,4
797,"Ryan Sessegnon",Midfielder,2021/2022,22,2,0,19
799,"Jamie Shackleton",Midfielder,2020/2021,21,0,0,3
799,"Jamie Shackleton",Midfielder,2021/2022,22,4,0,13
800,"Xherdan Shaqiri",Midfielder,2018/2019,27,2,0,9
800,"Xherdan Shaqiri",Midfielder,2019/2020,28,0,0,1
800,"Xherdan Shaqiri",Midfielder,2020/2021,29,2,0,11
802,"Luke Shaw",Defender,2018/2019,23,11,0,42
802,"Luke Shaw",Defender,2019/2020,25,7,0,23
802,"Luke Shaw",Defender,2020/2021,25,8,0,42
802,"Luke Shaw",Defender,2021/2022,26,8,0,32
803,"Jonjo Shelvey",Midfielder,2018/2019,27,1,0,16
803,"Jonjo Shelvey",Midfielder,2019/2020,28,3,0,19
803,"Jonjo Shelvey",Midfielder,2020/2021,29,7,0,31
803,"Jonjo Shelvey",Midfielder,2021/2022,30,5,1,18
805,"Shola Shoretire",Forward,2020/2021,17,0,0,0
805,"Shola Shoretire",Forward,2021/2022,18,0,0,0
806,"Sidnei Tavares",Midfielder,2020/2021,19,0,0,1
